ANO_INF,TIPO,CODIGO_DANE,DANE_ANTERIOR,CONS_SEDE,INSTITUCION,COMUNA,ZONA,NUCLEO,GENERO,VICTIMA,DISCAPACIDAD,CAPACIDADES,ETNIAS,JORNADA,CARÁCTER,ESPECIALIDAD,GRADO,NIVEL,METODOLOGIA
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,Transtorno del Espectro Autista,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Octavo,Básica Secundaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004381,366001004381,36600100438101,CENTRO DE ENSEÑANZA PRECOZ LA ALEGRIA DE APRENDER,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006686,366001006686,36600100668601,LICEO TALLER SAN MIGUEL SAS,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Pre-Jardín,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001004926,366001004926,36600100492601,LICEO FRANCES DE PEREIRA,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,ACADEMICO,ACADEMICO,Décimo,Media,Educación tradicional
2024,PRIVADO CALENDARIO B,466001800085,466001800085,46600180008501,LICEO PINO VERDE CALENDARIO B,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,ÚNICA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,466001800085,466001800085,46600180008501,LICEO PINO VERDE CALENDARIO B,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,ÚNICA,NO APLICA,NO APLICA,Pre-Jardín,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO B,366001003814,366001003814,36600100381401,FUNDACION LICEO INGLES,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
